1,2760.3781019999997,478.3618980000001
2,44477.23119600561,7707.716822304392
3,716631.5873674053,124189.23554401717
4,1.15E+07,2000926.2376512252
5,1.86E+08,3.22E+07
6,3.00E+09,5.19E+08
7,4.83E+10,8.37E+09
8,7.78E+11,1.35E+11
