2,0.050102114580000016
4,0.002460143589482987
6,0.00011836522349886641
8,5.578997222176136e-06
10,2.5755128727215945e-07
12,1.1642657286820154e-08
14,5.152577744197017e-10
16,2.2319384282326747e-11
18,9.460718190038987e-13
20,3.9232596603164645e-14
